3997.79833,0.02534847017
3995.86982,0.02472522932
3993.94131,0.02368074566
3992.01281,0.02277502857
3990.0843,0.02260808519
3988.15579,0.02284992502
3986.22728,0.02283055689
3984.29877,0.02235998967
3982.37026,0.02160823233
3980.44175,0.0209152939
3978.51325,0.02089118429
3976.58474,0.02140591105
3974.65623,0.02156948424
3972.72772,0.02120191315
3970.79921,0.02072320717
3968.8707,0.02043337574
3966.94219,0.02031242837
3965.01369,0.02016037547
3963.08518,0.02014722502
3961.15667,0.02021298756
3959.22816,0.01962767286
3957.29965,1.84E-02
3955.37114,0.01760385115
3953.44263,1.78E-02
3951.51413,1.82E-02
3949.58562,0.01866528817
3947.65711,0.01885371883
3945.7286,0.01863114242
3943.80009,0.01825756922
3941.87158,0.01785300955
3939.94307,0.0173474738
3938.01457,0.01735097334
3936.08606,0.01775351683
3934.15755,0.01745511575
3932.22904,1.65E-02
3930.30053,1.55E-02
3928.37202,1.47E-02
3926.44351,1.46E-02
3924.51501,1.53E-02
3922.5865,0.01608547257
3920.65799,0.01628075981
3918.72948,0.01617518892
3916.80097,0.01575877096
3914.87246,0.014981517
3912.94395,1.42E-02
3911.01544,1.37E-02
3909.08694,1.33E-02
3907.15843,0.01310436589
3905.22992,1.32E-02
3903.30141,1.35E-02
3901.3729,1.35E-02
3899.44439,1.33E-02
3897.51588,1.30E-02
3895.58738,1.26E-02
3893.65887,1.23E-02
3891.73036,1.20E-02
3889.80185,1.16E-02
3887.87334,1.13E-02
3885.94483,1.14E-02
3884.01632,1.11E-02
3882.08782,1.09E-02
3880.15931,1.11E-02
3878.2308,0.01185995726
3876.30229,0.01242838477
3874.37378,0.0124362197
3872.44527,0.01221347408
3870.51676,0.01200015997
3868.58826,0.01176629052
3866.65975,0.01183187576
3864.73124,0.0122269289
3862.80273,0.01248146214
3860.87422,0.01245548771
3858.94571,0.01246901786
3857.0172,0.01290206488
3855.0887,0.01381464215
3853.16019,0.01446675988
3851.23168,0.01452843151
3849.30317,0.01446966943
3847.37466,0.01473048607
3845.44615,0.01533089387
3843.51764,0.01609090531
3841.58914,0.01681053397
